ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family
Adnyamathanha,Adnyamathanha,,,,,,,
AghuTharnggala,AghuTharnggala,,,,,,,
Alyawarr,Alyawarr,,,,,,,
Antekerrepenh,Antekerrepenh,,,,,,,
Arabana,Arabana,,,,,,,
Awabakal,Awabakal,,,,,,,
Ayapathu,Ayapathu,,,,,,,
Badimaya,Badimaya,,,,,,,
Badjiri,Badjiri,,,,,,,
Bandjalang,Bandjalang,,,,,,,
BarrowPoint,BarrowPoint,,,,,,,
Batyala,Batyala,,,,,,,
BidjaraGungabula,BidjaraGungabula,,,,,,,
Bilinarra,Bilinarra,,,,,,,
Biri,Biri,,,,,,,
Birrpayi,Birrpayi,,,,,,,
Bularnu,Bularnu,,,,,,,
Coobenpil,Coobenpil,,,,,,,
Coonambella,Coonambella,,,,,,,
Darkinyung,Darkinyung,,,,,,,
Dhangu,Dhangu,,,,,,,
Dharawal,Dharawal,,,,,,,
Dharuk,Dharuk,,,,,,,
Dharumbal,Dharumbal,,,,,,,
Dhudhuroa,Dhudhuroa,,,,,,,
Dhurga,Dhurga,,,,,,,
Dhuwal,Dhuwal,,,,,,,
Dhuwala,Dhuwala,,,,,,,
Diyari,Diyari,,,,,,,
Djabugay,Djabugay,,,,,,,
Djapu,Djapu,,,,,,,
Djinang,Djinang,,,,,,,
Durubul,Durubul,,,,,,,
Duungidjawu,Duungidjawu,,,,,,,
EasternArrernte,EasternArrernte,,,,,,,
Gamilaraay,Gamilaraay,,,,,,,
Gangulu,Gangulu,,,,,,,
Garlali,Garlali,,,,,,,
Githabul,Githabul,,,,,,,
Golpa,Golpa,,,,,,,
GoorengGooreng,GoorengGooreng,,,,,,,
GuguBadhun,GuguBadhun,,,,,,,
Gumatj,Gumatj,,,,,,,
Gumbaynggir,Gumbaynggir,,,,,,,
Gundungurra,Gundungurra,,,,,,,
Gunggari,Gunggari,,,,,,,
Gunya,Gunya,,,,,,,
Gupapuyngu,Gupapuyngu,,,,,,,
Gurindji,Gurindji,,,,,,,
GuuguYimidhirr,GuuguYimidhirr,,,,,,,
Guwamu,Guwamu,,,,,,,
Guwar,Guwar,,,,,,,
Guyani,Guyani,,,,,,,
Ikarranggal,Ikarranggal,,,,,,,
Injinoo,Injinoo,,,,,,,
Iyora,Iyora,,,,,,,
Jaru,Jaru,,,,,,,
Jiwarli,Jiwarli,,,,,,,
Jiwarliny,Jiwarliny,,,,,,,
Kalkatungu,Kalkatungu,,,,,,,
Karajarri,Karajarri,,,,,,,
Kariyarra,Kariyarra,,,,,,,
Karree,Karree,,,,,,,
Kartujarra,Kartujarra,,,,,,,
Katthang,Katthang,,,,,,,
Kaurna,Kaurna,,,,,,,
Kaytetye,Kaytetye,,,,,,,
Keerraywoorroong,Keerraywoorroong,,,,,,,
KokoBera,KokoBera,,,,,,,
KuguNganhcara,KuguNganhcara,,,,,,,
Kukatj,Kukatj,,,,,,,
Kukatja,Kukatja,,,,,,,
Kungadutyi,Kungadutyi,,,,,,,
Kungkari,Kungkari,,,,,,,
Kunjen,Kunjen,,,,,,,
Kurnu,Kurnu,,,,,,,
Kurrama,Kurrama,,,,,,,
Kurtjar,Kurtjar,,,,,,,
KuukThaayorre,KuukThaayorre,,,,,,,
KuukuYau,KuukuYau,,,,,,,
Linngithigh,Linngithigh,,,,,,,
Mabuiag,Mabuiag,,,,,,,
Malgana,Malgana,,,,,,,
Malngin,Malngin,,,,,,,
Malyangapa,Malyangapa,,,,,,,
Mangala,Mangala,,,,,,,
Margany,Margany,,,,,,,
MartuWangka,MartuWangka,,,,,,,
MaryRiverandBunyaBunyaCountry,MaryRiverandBunyaBunyaCountry,,,,,,,
MathiMathi,MathiMathi,,,,,,,
